Order Date,Region,Category,Sales,Profit
2023-01-27,South,Technology,2023.3,-289.74
2021-04-22,West,Office Supplies,4695.92,-588.82
2022-09-19,South,Furniture,596.66,120.27
2020-04-02,Central,Furniture,3381.42,-500.26
2022-02-25,East,Office Supplies,1311.71,389.34
2021-12-11,Central,Technology,4426.19,924.89
2020-06-13,Central,Technology,129.83,19.04
2022-11-17,West,Office Supplies,1786.58,513.48
2021-10-08,West,Technology,2899.51,58.02
2020-04-30,Central,Furniture,1904.31,171.79
2021-09-02,East,Furniture,480.67,128.03
2021-07-08,South,Office Supplies,2642.08,-502.57
2022-01-10,Central,Office Supplies,4283.22,704.45
2022-02-15,South,Technology,4017.66,-455.08
2022-07-27,South,Furniture,1584.8,-292.78
2020-12-07,Central,Furniture,3810.88,840.0
2020-05-10,East,Technology,1921.39,522.24
2022-08-12,West,Furniture,2882.9,715.7
2023-09-19,West,Technology,554.89,36.02
2020-03-11,Central,Office Supplies,1091.09,289.93
2022-11-17,Central,Technology,1119.66,191.03
2021-05-12,Central,Technology,4926.26,-955.06
2022-06-03,South,Technology,981.7,-146.07
2021-07-10,South,Technology,136.33,9.58
2021-07-12,East,Technology,3154.76,-343.54
2021-06-09,West,Furniture,3109.64,-20.46
2023-03-15,West,Office Supplies,1500.9,-33.79
2022-01-06,South,Technology,1750.58,170.06
2022-10-20,West,Furniture,1298.47,117.13
2020-03-29,East,Office Supplies,152.17,25.01
2021-01-29,South,Office Supplies,2512.79,734.73
2021-05-22,East,Office Supplies,2426.88,347.96
2023-03-29,Central,Technology,4221.45,741.84
2021-08-29,East,Furniture,1525.53,117.43
2023-07-09,South,Technology,2876.29,-534.22
2020-12-26,Central,Technology,2317.22,268.09
2022-01-23,West,Furniture,273.75,20.56
2022-09-24,South,Office Supplies,2332.7,-107.31
2023-02-08,West,Office Supplies,2565.45,13.17
2020-01-28,South,Office Supplies,3935.68,909.74
2021-07-18,Central,Office Supplies,3334.48,-131.16
2020-11-18,Central,Office Supplies,4891.88,-227.93
2021-07-08,Central,Furniture,4869.09,433.25
2022-07-26,East,Furniture,2257.09,492.17
2020-11-02,East,Technology,3611.42,932.25
2022-02-27,Central,Furniture,4934.12,1117.42
2022-12-17,West,Furniture,3743.81,-167.63
2022-05-11,Central,Furniture,1732.62,-104.32
2023-04-17,East,Furniture,3686.89,1072.51
2023-09-14,South,Furniture,103.88,-17.0
2021-12-01,East,Technology,744.84,71.41
2020-04-13,South,Furniture,1963.14,-85.14
2021-01-29,East,Furniture,2849.61,420.77
2022-07-31,West,Technology,3884.48,1014.81
2021-07-19,South,Furniture,3163.57,509.51
2021-03-22,Central,Office Supplies,4924.78,952.04
2021-10-25,Central,Furniture,4027.35,493.5
2021-09-15,South,Furniture,471.81,-65.45
2022-08-20,East,Technology,1047.75,313.55
2021-07-16,West,Office Supplies,2593.13,-148.35
2022-10-19,East,Furniture,3503.5,404.58
2022-08-06,South,Office Supplies,2012.46,195.53
2023-08-28,South,Office Supplies,278.86,79.42
2023-09-08,West,Technology,2281.98,267.55
2020-09-13,South,Furniture,359.27,41.13
2022-12-22,South,Technology,2910.39,600.33
2023-02-08,Central,Technology,1168.16,-182.44
2023-03-12,West,Technology,1991.48,-370.24
2023-06-15,West,Office Supplies,3330.5,-160.31
2020-02-05,Central,Furniture,185.53,-16.36
2021-05-22,South,Furniture,2108.34,240.29
2020-07-14,Central,Technology,1331.5,247.5
2023-10-17,West,Technology,1380.76,-47.11
2022-03-04,East,Office Supplies,1105.02,17.47
2022-07-10,East,Office Supplies,115.41,-20.31
2022-04-03,West,Office Supplies,457.69,32.52
2023-05-02,East,Office Supplies,844.68,-138.19
2023-04-28,East,Technology,2743.51,-446.49
2021-11-19,South,Office Supplies,4394.04,-734.0
2020-04-28,South,Furniture,1959.8,337.03
2021-11-05,South,Technology,1845.34,510.26
2020-05-19,South,Technology,2361.69,-155.16
2020-08-18,South,Furniture,2613.63,-159.92
2022-08-21,West,Technology,1308.91,87.69
2021-04-06,East,Furniture,1451.79,-186.58
2022-12-08,West,Technology,4929.08,891.2
2021-03-19,South,Furniture,4302.85,481.37
2020-12-05,Central,Office Supplies,2259.36,141.53
2023-04-11,East,Furniture,1858.09,-367.68
2023-08-18,East,Technology,3145.64,-5.04
2022-11-20,South,Office Supplies,3964.89,240.42
2021-06-27,West,Office Supplies,3552.39,-500.24
2021-04-27,East,Technology,485.87,-74.97
2021-04-08,East,Furniture,1874.29,153.07
2023-08-29,West,Furniture,1585.52,375.48
2023-03-13,Central,Technology,4454.53,-202.16
2023-04-12,East,Office Supplies,2121.63,-387.05
2020-12-15,South,Furniture,3727.65,516.66
2021-11-24,West,Furniture,3153.24,-319.02
2021-03-17,Central,Office Supplies,4076.89,-301.24
2020-12-09,West,Office Supplies,3688.14,75.42
2022-08-24,Central,Technology,883.78,92.42
2021-11-28,East,Office Supplies,4573.14,-826.24
2021-07-13,East,Office Supplies,262.38,40.78
2023-09-07,East,Furniture,1476.39,255.66
2023-11-03,South,Furniture,1804.73,-8.97
2020-06-26,South,Furniture,1141.94,-37.67
2023-10-03,Central,Technology,2975.09,369.32
2020-11-01,East,Technology,2758.67,-421.19
2020-07-17,Central,Technology,3598.16,107.2
2021-12-27,South,Furniture,3915.48,986.06
2023-06-28,West,Office Supplies,310.17,76.49
2020-05-30,South,Technology,2317.06,360.66
2023-02-01,West,Office Supplies,3708.52,444.38
2023-09-19,Central,Technology,3392.52,-31.99
2022-11-23,East,Office Supplies,1992.2,68.4
2023-05-01,East,Furniture,3559.63,315.11
2021-11-08,South,Furniture,318.05,39.32
2020-03-04,West,Technology,4669.16,1294.9
2020-02-13,Central,Office Supplies,2767.75,473.07
2020-10-22,West,Office Supplies,434.82,117.62
2023-03-07,South,Furniture,4094.31,714.9
2022-07-16,East,Furniture,76.11,10.28
2022-09-09,South,Technology,4181.09,-471.78
2020-09-15,West,Furniture,127.6,20.77
2021-03-20,West,Technology,106.51,13.13
2023-11-07,West,Technology,2174.42,379.83
2022-07-07,East,Furniture,3948.99,847.95
2020-03-16,South,Furniture,371.42,59.25
2022-07-09,West,Technology,2522.06,-116.91
2023-03-13,Central,Technology,4941.27,-67.55
2020-12-14,East,Furniture,4446.25,-190.47
2020-06-08,West,Office Supplies,1991.21,380.85
2023-07-09,South,Office Supplies,1160.64,97.45
2022-04-21,Central,Office Supplies,3628.09,1017.1
2022-08-23,West,Furniture,881.41,-18.77
2022-01-28,Central,Furniture,4183.46,232.52
2020-07-05,South,Office Supplies,620.79,25.25
2020-08-17,West,Technology,567.58,8.87
2023-06-01,West,Furniture,4738.7,-727.62
2021-12-06,East,Technology,501.07,127.65
2023-05-02,Central,Technology,2834.83,-432.19
2021-07-23,East,Furniture,3299.12,943.71
2021-05-14,West,Office Supplies,896.3,160.99
2022-11-26,Central,Office Supplies,582.99,59.84
2022-05-06,Central,Furniture,2226.55,560.07
2023-08-06,Central,Furniture,3360.13,839.5
2023-04-05,West,Office Supplies,4422.76,60.34
2021-11-18,South,Office Supplies,1159.8,-207.41
2022-05-08,East,Office Supplies,2628.65,-200.27
2023-06-10,East,Office Supplies,59.2,-2.6
2020-10-05,South,Furniture,935.45,141.63
2022-04-13,Central,Technology,1955.38,-349.43
2023-09-28,Central,Office Supplies,4827.14,1021.65
2020-12-24,West,Furniture,306.93,-31.79
2022-03-07,South,Office Supplies,3589.62,-13.13
2023-06-25,Central,Furniture,2260.08,366.76
2023-01-14,South,Office Supplies,952.01,223.1
2020-03-12,West,Furniture,1843.0,317.98
2022-02-13,West,Technology,3441.42,-476.41
2021-03-30,Central,Technology,3327.2,669.45
2020-12-10,West,Office Supplies,753.51,144.79
2021-03-15,Central,Office Supplies,105.26,26.75
2021-12-28,West,Office Supplies,3633.28,990.56
2021-04-17,West,Technology,1634.56,380.33
2020-12-03,East,Furniture,1784.51,-48.58
2023-11-21,West,Technology,1624.96,192.46
2023-11-12,South,Office Supplies,1941.18,243.19
2022-02-25,West,Office Supplies,2968.75,-251.89
2020-11-28,Central,Office Supplies,4086.99,743.49
2023-11-19,Central,Technology,4189.16,-651.04
2021-03-24,South,Furniture,1487.19,-116.03
2022-11-04,East,Office Supplies,4824.86,1385.27
2022-04-10,South,Office Supplies,2285.47,639.71
2023-11-09,South,Office Supplies,1998.84,-392.58
2020-01-09,Central,Furniture,1525.71,-146.16
2021-09-06,South,Office Supplies,1695.79,-117.64
2023-10-11,South,Technology,4447.61,184.3
2021-01-06,South,Office Supplies,860.04,242.46
2022-03-07,West,Furniture,1076.49,-113.97
2020-08-14,Central,Furniture,2700.72,-316.82
2020-01-17,Central,Furniture,3647.48,1093.25
2023-07-17,South,Office Supplies,2602.99,-109.53
2020-03-07,South,Technology,1369.46,-258.38
2021-09-29,East,Office Supplies,1347.58,-176.57
2021-06-17,East,Furniture,2198.47,342.36
2020-02-16,West,Technology,4425.53,642.43
2021-06-01,Central,Office Supplies,2873.4,-301.37
2021-10-17,Central,Furniture,1623.73,-225.49
2023-10-23,East,Technology,3526.34,123.19
2023-12-15,South,Furniture,4822.44,-766.62
2021-09-01,West,Furniture,4349.73,961.35
2023-11-25,West,Technology,294.7,47.64
2023-10-24,East,Furniture,1306.09,288.75
2023-08-03,South,Furniture,2359.73,45.13
2022-12-14,West,Office Supplies,4208.1,-522.44
2020-10-24,Central,Furniture,2004.59,327.41
2020-03-28,South,Office Supplies,3887.47,-691.24
2022-08-08,West,Office Supplies,324.44,-26.35
2023-08-13,South,Technology,2141.47,460.04
2023-02-18,Central,Office Supplies,3518.22,607.57
2023-10-29,East,Office Supplies,1215.32,212.36
2022-08-22,Central,Furniture,3674.5,293.06
2022-09-23,East,Technology,262.53,9.23
2023-11-13,East,Technology,4300.02,305.78
2023-08-03,East,Furniture,2157.67,212.58
2021-04-04,East,Office Supplies,1225.87,194.56
2022-05-14,East,Furniture,4420.51,400.54
2021-02-11,West,Technology,752.57,48.75
2022-05-01,East,Technology,3900.31,-235.84
2022-05-25,Central,Office Supplies,2781.21,-229.2
2021-12-24,East,Furniture,599.18,59.79
2023-08-06,South,Office Supplies,4911.02,660.23
2020-06-08,South,Furniture,724.99,-89.79
2023-07-26,West,Office Supplies,4043.38,-372.36
2021-10-24,East,Office Supplies,3567.35,868.82
2023-04-28,South,Technology,419.75,83.79
2020-03-02,East,Office Supplies,4373.33,-278.21
2021-04-26,East,Technology,1057.63,149.64
2021-05-23,West,Technology,4870.13,1214.14
2020-02-22,West,Furniture,2252.76,464.67
2023-10-01,East,Technology,2021.14,-398.24
2021-12-07,South,Technology,4308.34,-592.53
2023-08-29,South,Technology,3154.08,898.97
2023-10-02,West,Office Supplies,1643.84,167.74
2020-04-14,South,Office Supplies,3955.12,-606.32
2023-08-15,East,Office Supplies,1853.42,436.52
2020-07-17,Central,Office Supplies,4071.13,-366.37
2021-06-07,Central,Furniture,3184.12,499.85
2023-06-13,South,Office Supplies,1138.72,-152.48
2023-12-07,South,Furniture,3918.73,736.56
2020-03-26,South,Technology,526.16,10.92
2022-05-10,West,Technology,4572.92,818.9
2023-03-18,East,Office Supplies,3613.43,-493.03
2022-01-02,East,Furniture,333.8,-19.23
2020-02-24,South,Office Supplies,3024.8,193.94
2023-06-02,South,Furniture,1965.85,306.01
2023-12-15,West,Furniture,2994.3,-90.24
2023-05-11,South,Office Supplies,2109.28,469.76
2022-08-08,Central,Office Supplies,2686.36,-307.37
2022-12-15,East,Furniture,3133.5,510.14
2022-11-26,West,Furniture,102.95,17.48
2020-10-13,West,Office Supplies,1255.63,-113.04
2021-10-02,West,Furniture,3650.39,194.25
2023-05-10,Central,Technology,3930.02,115.09
2020-01-14,Central,Furniture,4224.43,375.52
2020-03-15,South,Furniture,3012.07,-365.12
2022-03-25,Central,Furniture,1688.09,354.27
2021-06-03,South,Furniture,1161.0,102.28
2022-07-02,Central,Office Supplies,4765.12,-764.58
2023-09-24,East,Office Supplies,3344.08,912.92
2020-03-30,West,Furniture,1868.02,117.38
2020-08-15,South,Office Supplies,299.32,87.22
2021-10-14,South,Technology,2561.76,487.91
2020-09-11,South,Technology,1336.36,204.22
2023-11-23,East,Office Supplies,250.02,-2.98
2020-05-07,East,Technology,4202.13,-568.87
2022-02-08,Central,Office Supplies,3167.23,-412.42
2021-04-13,Central,Technology,3132.44,359.16
2023-01-22,West,Office Supplies,1499.01,266.05
2020-07-20,Central,Furniture,2707.09,239.97
2022-12-05,South,Technology,1480.62,-294.75
2022-05-24,South,Office Supplies,2859.12,-78.74
2023-10-20,Central,Furniture,879.31,-157.66
2022-05-19,East,Technology,3164.39,-295.67
2022-03-07,East,Technology,1469.57,-27.87
2022-05-25,West,Furniture,1237.9,-162.07
2020-03-26,East,Office Supplies,956.19,229.37
2022-10-10,South,Furniture,4526.12,114.75
2022-12-26,West,Furniture,3169.7,-388.21
2020-08-25,South,Furniture,1909.65,-136.04
2021-12-07,West,Technology,3674.66,-191.62
2022-04-28,East,Office Supplies,3409.61,246.94
2020-09-11,Central,Furniture,4454.41,215.98
2021-03-30,South,Office Supplies,2804.77,-527.05
2021-02-10,South,Furniture,4297.61,1007.33
2023-11-14,East,Office Supplies,3626.75,1012.35
2023-09-06,Central,Office Supplies,4800.14,-820.71
2020-12-13,Central,Technology,1805.42,394.54
2020-09-15,East,Technology,3520.6,672.33
2021-01-21,East,Furniture,75.26,0.46
2020-06-14,East,Furniture,4952.99,535.55
2021-05-03,Central,Furniture,903.07,-84.71
2023-04-01,West,Technology,2793.5,-124.67
2021-04-27,South,Technology,1312.48,244.36
2022-10-01,East,Technology,1290.2,322.34
2021-12-11,West,Furniture,3001.45,286.45
2020-06-20,West,Technology,2650.39,-204.3
2023-08-17,South,Office Supplies,4341.6,-465.64
2021-02-19,Central,Furniture,3626.9,243.94
2021-05-07,Central,Technology,968.0,180.58
2022-11-20,East,Office Supplies,4356.06,-772.48
2020-08-21,Central,Technology,1605.42,270.93
2020-07-31,South,Technology,2707.08,688.25
2021-07-04,West,Furniture,3714.78,-236.72
2021-02-28,East,Office Supplies,4340.33,1110.19
2020-03-08,East,Furniture,4104.47,1127.69
2022-11-12,Central,Furniture,2237.74,355.61
2021-03-30,East,Technology,4511.28,165.11
2023-04-08,West,Office Supplies,659.58,118.44
2021-01-05,East,Office Supplies,1650.97,126.38
2023-08-25,East,Office Supplies,2341.66,625.9
2021-10-16,West,Technology,1203.56,52.93
2023-06-28,West,Technology,3616.67,315.96
2020-05-24,West,Furniture,4607.93,-888.84
2020-12-07,South,Furniture,137.17,-11.34
2020-06-28,Central,Furniture,4991.93,-977.75
2021-03-06,East,Office Supplies,995.89,-168.75
2021-06-08,South,Office Supplies,4944.22,1087.31
2020-11-02,Central,Office Supplies,2281.82,-178.03
2023-05-28,Central,Technology,679.47,-1.41
2022-02-12,South,Furniture,277.79,-37.56
2022-06-21,Central,Office Supplies,364.97,53.96
2021-09-24,Central,Furniture,3171.37,-364.99
2023-02-12,South,Office Supplies,1769.74,-186.98
2021-11-19,Central,Technology,1407.48,231.27
2023-06-10,South,Technology,4062.36,120.85
2021-11-28,South,Office Supplies,4976.27,1346.23
2021-08-29,East,Furniture,847.07,-140.26
2021-06-10,East,Office Supplies,3382.46,-72.42
2023-02-08,East,Furniture,53.04,-0.47
2022-01-26,West,Office Supplies,3743.28,-728.47
2022-10-20,South,Technology,4555.34,590.11
2023-10-27,East,Furniture,2052.73,59.19
2020-11-24,West,Technology,450.64,63.73
2023-03-04,South,Technology,516.57,58.64
2021-09-28,Central,Office Supplies,2566.83,-146.96
2022-08-14,West,Technology,4207.59,1174.72
2022-02-27,Central,Furniture,2583.69,556.42
2022-09-15,South,Technology,1075.81,308.09
2020-09-19,Central,Furniture,2792.49,600.57
2021-09-12,Central,Furniture,189.24,-2.67
2020-05-30,East,Furniture,3677.96,-351.02
2020-06-15,West,Office Supplies,169.12,16.34
2021-09-08,East,Furniture,1225.72,32.92
2021-10-21,Central,Office Supplies,4330.15,-367.34
2022-12-25,Central,Office Supplies,2168.98,284.24
2022-12-07,West,Technology,2411.39,-378.35
2020-11-10,West,Furniture,3873.91,322.5
2021-05-17,Central,Technology,2098.88,174.51
2022-03-30,East,Office Supplies,4228.9,272.23
2023-05-19,South,Office Supplies,340.94,85.15
2022-01-02,East,Office Supplies,4358.1,-825.35
2022-09-23,Central,Furniture,650.64,67.88
2022-01-18,West,Technology,1187.68,284.65
2022-01-20,West,Office Supplies,2271.26,435.21
2022-03-01,Central,Furniture,3795.94,-301.37
2020-05-26,South,Furniture,304.15,0.65
2022-11-04,Central,Furniture,1472.04,-30.98
2020-01-09,Central,Furniture,4718.98,468.06
2023-11-15,West,Furniture,1905.98,-380.56
2021-12-03,South,Technology,3874.27,1058.84
2021-07-16,South,Furniture,3554.22,-261.92
2022-04-01,South,Office Supplies,1932.29,-93.22
2022-02-28,South,Office Supplies,1121.44,100.42
2022-01-21,South,Technology,156.36,-31.24
2021-02-14,Central,Technology,943.07,-127.86
2022-01-26,East,Office Supplies,636.19,82.43
2021-08-02,Central,Furniture,1840.86,-140.04
2021-11-29,West,Technology,1820.93,165.35
2023-07-30,East,Furniture,1368.3,164.35
2023-06-11,Central,Furniture,214.88,55.96
2021-10-24,South,Technology,3112.66,532.77
2023-11-26,West,Furniture,1899.7,-363.01
2022-06-18,Central,Technology,389.09,52.22
2022-06-09,South,Office Supplies,416.15,49.93
2020-10-22,East,Office Supplies,2557.69,481.52
2021-06-19,East,Technology,4074.96,-194.35
2023-12-17,West,Technology,1787.82,-354.49
2023-05-19,Central,Technology,1059.41,130.52
2022-12-02,West,Technology,79.04,-6.57
2020-01-18,West,Technology,2953.83,548.14
2020-12-29,West,Furniture,2726.79,479.39
2023-04-29,East,Furniture,2546.04,-307.9
2021-08-03,South,Office Supplies,1424.76,198.71
2021-06-25,Central,Office Supplies,4892.81,286.61
2022-11-25,Central,Technology,859.89,11.3
2020-08-14,South,Office Supplies,744.58,16.83
2023-04-12,East,Furniture,3568.05,-462.19
2020-03-19,West,Furniture,1973.91,130.68
2021-01-07,East,Furniture,4976.83,703.78
2022-04-17,East,Technology,1587.34,146.99
2020-06-10,Central,Technology,2080.5,194.61
2020-09-09,Central,Furniture,4590.65,465.43
2020-06-30,Central,Office Supplies,3214.89,-412.88
2021-04-03,Central,Technology,4028.82,594.69
2021-05-27,South,Furniture,3247.94,162.29
2020-01-16,South,Office Supplies,4946.05,-378.29
2021-09-25,South,Furniture,1826.19,436.88
2022-12-31,East,Office Supplies,3578.88,-672.0
2022-09-14,East,Technology,2405.32,-30.79
2020-02-09,Central,Office Supplies,3512.09,439.38
2022-01-15,Central,Office Supplies,3111.34,-225.51
2023-02-13,South,Office Supplies,3598.2,1030.32
2023-08-14,West,Furniture,3131.96,81.9
2021-01-05,East,Office Supplies,1473.24,-255.04
2022-09-19,East,Office Supplies,4913.66,472.48
2020-03-01,South,Office Supplies,3461.45,-534.95
2023-03-03,Central,Technology,3494.46,545.1
2022-02-13,East,Technology,1624.15,100.1
2022-03-18,East,Technology,324.37,-28.41
2022-05-12,East,Technology,1203.13,135.95
2023-08-30,South,Furniture,1092.6,-84.26
2021-07-19,East,Technology,2303.06,-295.99
2020-02-10,West,Furniture,734.82,8.42
2021-12-22,Central,Office Supplies,1036.4,21.51
2020-09-05,East,Technology,4158.54,125.44
2021-10-05,East,Office Supplies,2231.94,245.72
2023-04-14,Central,Office Supplies,4695.64,-127.0
2021-03-01,East,Furniture,3858.05,-46.96
2020-12-19,West,Office Supplies,4022.77,-436.95
2023-01-26,East,Technology,4081.48,-319.72
2021-01-17,Central,Furniture,1611.92,65.63
2021-05-08,East,Office Supplies,1703.33,75.0
2020-05-30,Central,Furniture,663.95,155.49
2021-04-25,Central,Office Supplies,4167.46,236.12
2021-12-07,West,Technology,1928.53,82.1
2022-06-21,South,Furniture,700.12,157.81
2022-10-24,West,Furniture,4703.51,44.61
2020-07-26,East,Furniture,704.71,204.53
2020-10-21,West,Office Supplies,607.77,-30.71
2020-06-15,East,Office Supplies,1420.17,48.65
2020-01-08,South,Technology,3867.92,1086.7
2020-12-20,East,Technology,4102.29,-71.91
2020-11-10,East,Office Supplies,157.16,31.43
2023-03-31,West,Furniture,1567.54,-138.08
2023-09-22,West,Furniture,3850.35,-526.54
2023-08-16,West,Office Supplies,1623.11,-4.99
2021-11-24,Central,Furniture,3255.97,704.26
2023-05-24,East,Furniture,976.82,-59.4
2020-03-17,Central,Office Supplies,1974.75,550.28
2022-08-27,Central,Furniture,1705.72,184.12
2021-09-03,South,Technology,1315.75,-195.01
